cat_0;cat_1;cat_2;cat_3;cat_4;cat_5;cat_full;Link;Nome
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_#NULLO#_#NULLO#;https://www.amazon.com.br/microfone-privacidade-streaming-desktop-rotativo/dp/B0881KW1VP;Webcam 1080P com microfone e capa de privacidade, câmera USB para webcam, webcam de streaming HD para desktop e laptop PC com microfone base rotativo de 360 graus (Black)
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_#NULLO#_#NULLO#;https://www.amazon.com.br/Changxi-campainha-vermelha-bidirecional-movimento/dp/B09T8W3XFS;Changxi Câme de campainha igente de vídeo sem fio 1080P 2MP WiFi de ba o consumo de energia Câme tipo campainha com inf vermelha, áudio bidirecional, detecção de movimento, bateria
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_#NULLO#_#NULLO#;https://www.amazon.com.br/SAGNUS-WM3T2-D1-One-Trigger-One-transmissão-Substituição/dp/B0CPP7WX9T;SAGNUS BY-WM3T2-D1 One-Trigger-One Mini 2.4G Wireless phone System Clip-on phones Faixa de transmissão de 50M Substituição de bateria embutida para 13/12/11/10 Vlog
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_#NULLO#_#NULLO#;https://www.amazon.com.br/Conferência-Omnidirecional-Compatível-Plataformas-Principais/dp/B09L6D3DH8;Viva-voz Bluetooth Para Conferência De Negócios, 360 ° Microfone Omnidirecional, Dsp. Redução De Ruído, USB Plug & Play Compatível Com Plataformas Principais
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_#NULLO#_#NULLO#;https://www.amazon.com.br/Qudai-Transmissor-Condensador-Omnidirecional-Transmissão/dp/B0BLNS4KJX;Qudai 2.4G Mini Sistema de Microfone Sem Fio com 1 Transmissor + 1 Receptor Condensador Omnidirecional Mic Clip-on 30-60M Faixa de Transmissão com fone de ouvido Cabos de áudio para câmera Smartpho BD
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_#NULLO#_#NULLO#;https://www.amazon.com.br/microfone-privacidade-segurança-dispositivo-smartphones/dp/B09TTDPQGP;de áudio de microfone 3,5 mm, proteção de privacidade, segurança de dados, dispositivo de bloqueio de de áudio, para smartphones,
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Apoios;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Apoios_#NULLO#;https://www.amazon.com.br/calau-temporizador-transmissor-liberação-obturador/dp/B0B4SHX3CY;calau mc-292 dc2 2.4g sem fio controle remoto lcd temporizador transmissor receptor de liberação do obturador 32 canais para d7200 d7200 d7000 d7000 d7000 d7000 d6000 d5000 d5200 d5200 d5000 d5000
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Apoios;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Apoios_#NULLO#;https://www.amazon.com.br/calau-Microfone-Condensador-Transmissor-Bodypack/dp/B0B4SKB47L;calau Microfone Condensador de Microfone Condensador de Gancho de Orelha Única Leve Plugue XLR de 3 Pinos para Transmissor Bodypack Sem Fio
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Apoios;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Apoios_#NULLO#;https://www.amazon.com.br/calau-temporizador-obturador-transmissor-liberação/dp/B0B4SJ15KJ;calau mc-292 n3 2.4g controle remoto sem fio temporizador lcd do obturador transmissor receptor de liberação 32 canais para canon 7D 7DII 6D 50D 5DIII 5D 5DS 5DSR 40D 30D 20D 10D 1D 1DS 1DX 1DS
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Webcams;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Webcams_#NULLO#;https://www.amazon.com.br/Unidades-Deslizante-Privacidade-Notebook-Computador/dp/B094HSQWRD;6 Unidades Tampa Da Câmera Tampa Da Lente Do Laptop Capa Deslizante De Lente De Privacidade Slide Da Capa Da Câmera Do Laptop Notebook Computador Controle Deslizante Abdômen
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Webcams;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Webcams_#NULLO#;https://www.amazon.com.br/Privacidade-Bloqueador-Notebook-Portátil-Proteção/dp/B08THBV63N;3 Pecas Tampa De Privacidade Da Câmera Bloqueador De Câmera Para Notebook Tablet Portátil Slide Da Capa Da Webcam Slide Da Capa Da Câmera Tampa De Proteção
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Webcams;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Webcams_#NULLO#;https://www.amazon.com.br/Webcam-Lenovo-Microfones-Integrados-GXC1E71383/dp/B09P22HXH6;Webcam Lenovo 300 Full HD Com 2 Microfones Integrados 1080p 30fps USB Cinza Claro GXC1E71383
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Webcams;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Webcams_#NULLO#;https://www.amazon.com.br/Câmera-webcam-Logitech-Webcams-Equipamentos/dp/B07K986YLL;Webcam Full HD Logitech C920s com Microfone Embutido e Proteção de Privacidade para Chamadas e Gravações em Video Widescreen 1080p - Compatível com Logitech Capture
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Webcams;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Webcams_#NULLO#;https://www.amazon.com.br/Rapoo-Webcam-720P-Ruídos-Garantia/dp/B00K4D80W8;Webcam 720p Foco Automático C200 Rapoo - RA015
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Webcams;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Webcams_#NULLO#;https://www.amazon.com.br/WEBCAM-HD-720P-C270-LOGITECH/dp/B01IFBKK3W;Logitech Webcam HD 720P C270
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Webcams;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Webcams_#NULLO#;https://www.amazon.com.br/empresarial-microfone-privacidade-atualizada-NexiGo/dp/B08BHX7GYY;NexiGo N660 Webcam 1080p com microfone duplo e capa de privacidade, câmera web FHD, Plug and Play, redução de ruído, para zoom Skype MS Teams Online Teaching, Laptop Mac PC Desktop
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Webcams;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Webcams_#NULLO#;https://www.amazon.com.br/Webcam-Gamer-Warrior-Maeve-1080P/dp/B07XZN575N;Webcam Gamer Warrior Maeve 1080P Preto - AC340
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Webcams;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Webcams_#NULLO#;https://www.amazon.com.br/Webcam-Logitech-960-000947-960-000964-960-000694/dp/B00D2XK1MY;Webcam - USB 2.0 - Logitech C270 HD - Cinza/Preta - 960-000947 / 960-000964 / 960-000694
Computadores e Informática;Acessórios;Acessórios de Áudio e Vídeo;Webcams e Equipamentos de VoIP;Webcams;#NULLO#;Computadores e Informática_Acessórios_Acessórios de Áudio e Vídeo_Webcams e Equipamentos de VoIP_Webcams_#NULLO#;https://www.amazon.com.br/Kits-Detecção-Reconhecimento-Bluetooth-Compatível/dp/B0BPBG5PHK;ESP32 CAM para o Monitor de Kits Arduino Detecção de Rosto Snapshot Reconhecimento de Face Módulo de Câmera Bluetooth WiFi com Cartão SD 128M USB para Cabo Serial HC-SR501 Sensor de Som Compatível para o Arduino IDE(Tutorial)
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Receptor-Transmissor-Interruptor-Controle-Flexível/dp/B0B16K7J2V;Receptor Transmissor Interruptor, 10A 220V Grande Carga 1CH Interruptor de Relé de Controle Remoto Flexível para Luz Frontal de Janela Elétrica
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Transmissor-Interruptor-interferência-Multicontrole-elétricos/dp/B0B3JN7RG2;Transmissor de RF Interruptor do receptor, Relé Interruptor remoto Evita interferência Multicontrole 12‑48V 6 canais estável para alarmes de roubo de vidros elétricos
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/adaptador-transceptor-estável-sistema-militar/dp/B0B47RYHJM;Cabo adaptador de transceptor, leve 2 pinos 3,5 mm estável sistema U94PTT adaptador militar transceptor push-to-Talk
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Bluetooth-adaptador-auxiliar-excelente-desempenho/dp/B0BBBBBGV3;Módulo Bluetooth para carro, adaptador de música de áudio de entrada auxiliar Bluetooth 5.0, cabo de módulo de excelente desempenho para Clio Espace Kangoo Megane
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/adaptadora-resistente-desempenho-expansão-computador/dp/B0927HVW3K;Placa adaptadora WiFi resistente com bom desempenho e placa de expansão WiFi estável para computador
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Ponto-acesso-configuração-escritório-viagens/dp/B09X27X54K;Ponto de acesso WiFi móvel, configuração fácil Ponto de acesso WiFi móvel 4G LTE plug and play em seu escritório de viagens
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Receptor-Bluetooth-Compatible5-0-Adaptador-Transmissor-Computador/dp/B09WRPT767;USB FM Receptor MP3 Player Bluetooth-Compatible5.0 Auxílio Auxílio AUX Adaptador de Transmissor Stereo W/LCD para o Conjunto de Receptor do Transmissor de Áudio do Computador de Carro
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;Leitores de Cartões de Memória;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_Leitores de Cartões de Memória_#NULLO#_#NULLO#;https://www.amazon.com.br/PACKOVE-Adaptador-Leitor-Cartão-Memória/dp/B0C8ZDGC34;PACKOVE 3 Pecas Mini Leitor De Cartão Leitor Sd Para Pc Leitor Sd Usb Leitor De Cartão Sd Usb Bloqueador De Dados Usb Adaptador Sem Fio Cubo Usb 3.0 Computador Liga De Alumínio Wi-fi
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;Leitores de Cartões de Memória;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_Leitores de Cartões de Memória_#NULLO#_#NULLO#;https://www.amazon.com.br/FRCOLOR-Adaptador-Cartão-Memória-Dongle/dp/B0C4WQL4SH;FRCOLOR 3 Pecas Adaptador De Placa De Modem Placa De Rede Sem Fio Wi-fi Dongle Suporte Para Dongle Wi-fi De Tamanho Mini Adaptadores De Rede De Computador Usb Miniatura Wifi Demodulador
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;Leitores de Cartões de Memória;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_Leitores de Cartões de Memória_#NULLO#_#NULLO#;https://www.amazon.com.br/SOLUSTRE-Adaptador-Memória-Tamanho-Suporta/dp/B0C52WPC4V;SOLUSTRE 2 Unidades Leitor De Cartão Sd Usb 3.0 Leitor De Cartão De Memória Dongle Wi-fi Usb Adaptador De Placa De Modem Suporte Para Dongle Wi-fi De Tamanho Mini Wifi Miniatura Demodulador
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;Leitores de Cartões de Memória;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_Leitores de Cartões de Memória_#NULLO#_#NULLO#;https://www.amazon.com.br/Hemobllo-Leitor-Cartão-Adaptador-Armazenamento/dp/B0CB1MQ2SP;Hemobllo Leitor De Cartão USB Adaptador Wifi Para PC Adaptador USB Wifi Dongle Leitor De Cartão Sd Adaptador USB Leitor Sd Para PC Leitor Tf Leitor Micro Sd Cartão De Armazenamento
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;Leitores de Cartões de Memória;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_Leitores de Cartões de Memória_#NULLO#_#NULLO#;https://www.amazon.com.br/UKCOCO-Bloqueador-Adaptadores-Anti-adaptador-Anti-bloqueador/dp/B0CMK5N5RV;UKCOCO 3 Pecas Leitor Bloqueador De Dados Usb Adaptadores De Rede De Computador Usb Anti-adaptador Usb Cubo Usb 3.0 Usb Anti-bloqueador De Dados Liga De Alumínio Wi-fi Cartão De Memória
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;Leitores de Cartões de Memória;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_Leitores de Cartões de Memória_#NULLO#_#NULLO#;https://www.amazon.com.br/UKCOCO-Leitor-Cartão-Adaptador-Memória/dp/B0CML117DV;UKCOCO 3Pcs Leitor De Cartão Sdxc Leitor USB Leitor Micro Sd USB Adaptador Wi-Fi Adaptador De Cartão De Memória Adaptador Sem Fio Adaptador De Cartão De Modem Leitor Tf Leitor Sd USB
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;Leitores de Cartões de Memória;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_Leitores de Cartões de Memória_#NULLO#_#NULLO#;https://www.amazon.com.br/Leitor-Cartão-Point-Maquina-Me30S/dp/B08FL9T5TM;Leitor De Cartão Point Blue Maquina Me30S
Computadores e Informática;Acessórios;Acessórios para Cartões de Memória;Leitores de Cartões de Memória;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para Cartões de Memória_Leitores de Cartões de Memória_#NULLO#_#NULLO#;https://www.amazon.com.br/UKCOCO-Anti-adaptador-Anti-bloqueador-Bloqueador-Computador/dp/B0CMK13PYX;UKCOCO 3 Pecas Adaptador Sem Fio Mini Leitor De Cartão Cubo Usb 3.0 Anti-adaptador Usb Leitor Sd Usb Anti-bloqueador De Dados Bloqueador De Dados Usb Wi-fi Leitor De Cartão Sd Computador
Computadores e Informática;Acessórios;Acessórios para HD;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para HD_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Vifaleno-polegadas-Resolução-Memória-Android/dp/B0BZ8DNYBQ;Vifaleno Q8 7 polegadas Kids Tablet Tela IPS 1024 * 600 Resolução 1GB + 8GB Memória Android 6.0 Suporte WiFi/BT Conexão Azul UE Plug
Computadores e Informática;Acessórios;Acessórios para HD;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para HD_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Etiquetas-Smartphone-Montanhas-Elevadores-Acampamento/dp/B0CLHCBWPV;5 Etiquetas Do Sinal Do Telefone Dos Pces, Etiquetas Do Sinal Do Smartphone Etiquetas Da Antena Do Sinal Do Telefone Móvel Para Montanhas De Túneis Dos Elevadores De Acampamento Ao Ar Livre
Computadores e Informática;Acessórios;Acessórios para HD;#NULLO#;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para HD_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/BF-888S-400-470-Transceptor-Portátil-Distância/dp/B0BF4KS5NP;BF-888S UHF 400-470 MHz FM Transceptor Rádio Portátil Portátil Longa Distância 2 PCS Plug EUA
Computadores e Informática;Acessórios;Acessórios para HD;Bases e Docking Stations;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para HD_Bases e Docking Stations_#NULLO#_#NULLO#;https://www.amazon.com.br/Transmissor-Interface-Multimídia-Amplificador-Computadores/dp/B0BZW5XN9B;Extensor HD Sem Fio, Transmissor e Receptor de Interface Multimídia HD Sem Fio 4K 1080P, Amplificador de Faixa de Sinal Sem Fio de 150 Mbps, para Computadores de Mesa (plugue americano)
Computadores e Informática;Acessórios;Acessórios para HD;Bases e Docking Stations;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para HD_Bases e Docking Stations_#NULLO#_#NULLO#;https://www.amazon.com.br/Uonlytech-Carregador-Adaptador-Energia-Telefone/dp/B0CN6B64ZK;Uonlytech Capa De Carregador Capa De Carregador Capa De Adaptador De Energia Capa De Carregador De Telefone Capa De Manga De Adaptador De Energia Para Adaptador De Energia Capa De Laptop
Computadores e Informática;Acessórios;Acessórios para HD;Bases e Docking Stations;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para HD_Bases e Docking Stations_#NULLO#_#NULLO#;https://www.amazon.com.br/Transmissor-Interface-Velocidade-Transmissão-americano/dp/B0C1JZ55P3;Kit Transmissor e Receptor de Interface de Mídia HD, Extensor de Interface de Mídia HD 109,4yd 1080P 60Hz 100-240V Velocidade de Transmissão Rápida para Projetor (plugue americano)
Computadores e Informática;Acessórios;Acessórios para HD;Bases e Docking Stations;#NULLO#;#NULLO#;Computadores e Informática_Acessórios_Acessórios para HD_Bases e Docking Stations_#NULLO#_#NULLO#;https://www.amazon.com.br/Transmissor-Interface-Velocidade-Transmissão-americano/dp/B0C1JZ55P3?th=1;Kit Transmissor e Receptor de Interface de Mídia HD, Extensor de Interface de Mídia HD 109,4yd 1080P 60Hz 100-240V Velocidade de Transmissão Rápida para Projetor (plugue americano)
